,event,eta,phi,PT,jmass,ntrk,btag,hadem
287,9053,-0.779,0.733,43.75,0.0,0.0,0.0,0.0
288,9143,0.256,1.525,12.77,0.0,0.0,0.0,0.0
289,9179,-1.593,-1.654,18.68,0.0,0.0,0.0,0.0
290,9180,-0.513,-1.415,24.96,0.0,0.0,0.0,0.0
291,9235,2.222,-0.4,15.72,0.0,0.0,0.0,0.0
292,9264,-0.507,-0.46,31.67,0.0,0.0,0.0,0.0
293,9273,0.916,1.116,36.56,0.0,0.0,0.0,0.0
294,9352,-1.816,-0.405,50.61,0.0,0.0,0.0,0.0
295,9356,0.708,0.493,24.65,0.0,0.0,0.0,0.0
296,9470,-0.428,-0.682,54.88,0.0,0.0,0.0,0.0
297,9489,1.171,-0.964,38.93,0.0,0.0,0.0,0.0
298,9540,0.521,0.137,12.71,0.0,0.0,0.0,0.0
299,9543,0.011,-0.413,36.31,0.0,0.0,0.0,0.0
300,9584,-0.462,2.913,23.65,0.0,0.0,0.0,0.0
301,9595,0.273,-0.598,12.38,0.0,0.0,0.0,0.0
302,9630,2.011,2.265,122.19,0.0,0.0,0.0,0.0
303,9688,0.695,-1.17,38.95,0.0,0.0,0.0,0.0
304,9698,0.703,2.399,17.55,0.0,0.0,0.0,0.0
305,9738,0.068,-0.549,11.17,0.0,0.0,0.0,0.0
306,9742,1.457,1.098,16.81,0.0,0.0,0.0,0.0
307,9766,0.899,1.878,29.98,0.0,0.0,0.0,0.0
308,9781,1.533,0.122,58.47,0.0,0.0,0.0,0.0
309,9805,-1.956,-3.036,93.31,0.0,0.0,0.0,0.0
310,9827,-2.237,0.541,39.73,0.0,0.0,0.0,0.0
311,9839,-1.577,2.122,22.94,0.0,0.0,0.0,0.0
312,9904,0.182,1.495,35.06,0.0,0.0,0.0,0.0
313,9921,1.265,0.06,21.99,0.0,0.0,0.0,0.0
314,9925,0.538,2.393,16.97,0.0,0.0,0.0,0.0
315,9933,-0.242,1.006,41.32,0.0,0.0,0.0,0.0
316,9950,0.801,-2.676,131.37,0.0,0.0,0.0,0.0
317,10001,-1.962,0.726,41.82,0.0,0.0,0.0,0.0
318,10077,-1.825,2.296,46.58,0.0,0.0,0.0,0.0
319,10090,-1.722,-0.164,101.43,0.0,0.0,0.0,0.0
320,10121,-1.696,1.274,47.34,0.0,0.0,0.0,0.0
321,10128,0.656,3.136,36.03,0.0,0.0,0.0,0.0
322,10141,-1.533,2.744,35.99,0.0,0.0,0.0,0.0
323,10161,0.469,0.019,33.25,0.0,0.0,0.0,0.0
324,10162,-2.369,-1.034,66.33,0.0,0.0,0.0,0.0
325,10173,-0.828,-2.277,13.69,0.0,0.0,0.0,0.0
326,10185,0.224,-0.435,31.94,0.0,0.0,0.0,0.0
327,10313,1.618,1.755,299.37,0.0,0.0,0.0,0.0
328,10338,-1.518,0.523,30.08,0.0,0.0,0.0,0.0
329,10375,-2.194,2.776,101.17,0.0,0.0,0.0,0.0
330,10377,-0.41,-2.105,15.26,0.0,0.0,0.0,0.0
331,10420,0.062,-1.572,47.76,0.0,0.0,0.0,0.0
332,10422,1.525,-2.698,24.35,0.0,0.0,0.0,0.0
333,10557,0.309,1.336,16.56,0.0,0.0,0.0,0.0
334,10568,0.526,2.061,13.35,0.0,0.0,0.0,0.0
335,10569,-0.082,-2.901,81.9,0.0,0.0,0.0,0.0
336,10609,-1.001,-2.909,67.83,0.0,0.0,0.0,0.0
337,10635,-1.653,-2.633,48.82,0.0,0.0,0.0,0.0
338,10689,0.797,1.144,36.76,0.0,0.0,0.0,0.0
339,10733,1.682,-2.069,27.53,0.0,0.0,0.0,0.0
340,10803,-1.955,-0.176,36.74,0.0,0.0,0.0,0.0
341,10848,-1.696,0.395,31.81,0.0,0.0,0.0,0.0
342,10857,-0.192,-1.122,50.68,0.0,0.0,0.0,0.0
343,10862,1.354,2.707,20.02,0.0,0.0,0.0,0.0
344,10886,1.319,-2.573,29.64,0.0,0.0,0.0,0.0
345,10946,1.007,-1.726,124.99,0.0,0.0,0.0,0.0
346,10947,0.407,-0.633,45.75,0.0,0.0,0.0,0.0
347,10964,0.529,-0.175,19.23,0.0,0.0,0.0,0.0
348,10966,0.649,-2.299,27.65,0.0,0.0,0.0,0.0
349,10972,-2.086,-2.979,56.79,0.0,0.0,0.0,0.0
350,10973,-2.256,-1.35,66.29,0.0,0.0,0.0,0.0
351,11027,-1.131,1.43,30.33,0.0,0.0,0.0,0.0
352,11136,-0.055,-0.283,90.53,0.0,0.0,0.0,0.0
353,11154,-1.522,-0.195,44.41,0.0,0.0,0.0,0.0
354,11178,-1.02,-0.181,11.62,0.0,0.0,0.0,0.0
355,11207,1.003,1.468,25.5,0.0,0.0,0.0,0.0
356,11212,0.201,1.14,31.88,0.0,0.0,0.0,0.0
357,11219,-0.475,0.824,20.64,0.0,0.0,0.0,0.0
358,11242,-0.096,2.595,44.42,0.0,0.0,0.0,0.0
359,11250,-1.97,-0.323,75.1,0.0,0.0,0.0,0.0
360,11279,1.068,-1.036,45.92,0.0,0.0,0.0,0.0
361,11419,-2.371,-2.891,57.51,0.0,0.0,0.0,0.0
362,11467,0.865,-1.77,28.67,0.0,0.0,0.0,0.0
363,11474,1.496,1.404,22.89,0.0,0.0,0.0,0.0
364,11476,0.296,-1.606,65.85,0.0,0.0,0.0,0.0
365,11480,-0.264,-0.861,20.06,0.0,0.0,0.0,0.0
366,11505,0.165,0.316,190.98,0.0,0.0,0.0,0.0
367,11512,-1.791,0.533,37.17,0.0,0.0,0.0,0.0
368,11542,1.775,-2.985,40.37,0.0,0.0,0.0,0.0
369,11646,1.434,-0.354,19.54,0.0,0.0,0.0,0.0
