,event,eta,phi,PT,jmass,ntrk,btag,hadem
290,842,2.021,2.301,25.37,0.11,-1.0,34.0,27.16
291,850,-1.776,-0.598,63.1,0.11,-1.0,33.0,63.03
292,850,0.943,3.003,46.81,0.11,1.0,22.0,127.99
293,852,-0.637,2.066,335.18,0.11,1.0,27.0,336.01
294,852,-1.751,-0.668,26.66,0.11,-1.0,32.0,27.0
295,853,0.802,2.47,153.21,0.11,1.0,18.0,272.99
296,853,1.354,0.277,55.7,0.11,1.0,27.0,59.14
297,856,1.361,2.198,48.76,0.11,-1.0,37.0,51.06
298,867,-2.019,0.776,12.28,0.11,-1.0,31.0,14.17
299,868,0.981,-0.862,192.36,0.11,1.0,23.0,343.88
300,868,2.123,2.259,55.63,0.11,-1.0,31.0,56.01
301,868,1.574,-1.182,50.6,0.11,-1.0,37.0,197.99
302,868,-1.492,0.587,43.92,0.11,-1.0,15.0,44.0
303,873,0.761,2.649,75.2,0.11,1.0,15.0,294.99
304,875,0.631,2.511,81.09,0.11,1.0,29.0,90.29
305,877,-1.945,-1.171,11.72,0.11,1.0,39.0,12.0
306,878,1.529,2.178,69.31,0.11,1.0,9.0,74.15
307,883,-1.225,-1.245,601.13,0.11,1.0,33.0,623.04
308,883,1.476,-1.43,25.94,0.11,-1.0,36.0,26.0
309,887,-0.336,0.118,110.03,0.11,-1.0,31.0,111.1
310,892,1.757,3.123,56.83,0.11,-1.0,34.0,57.05
311,897,1.918,1.008,80.66,0.11,1.0,29.0,86.14
312,903,-2.139,-2.015,19.34,0.11,-1.0,29.0,20.0
313,905,1.702,-1.847,140.61,0.11,-1.0,7.0,153.23
314,910,0.304,3.118,94.5,0.11,1.0,22.0,95.14
315,916,-1.781,-1.75,67.61,0.11,1.0,22.0,69.39
316,918,1.023,2.517,64.29,0.11,1.0,8.0,71.13
317,924,1.651,2.059,27.11,0.11,1.0,27.0,29.32
318,927,-1.255,0.375,38.05,0.11,1.0,36.0,40.07
319,929,-1.609,1.287,63.52,0.11,1.0,18.0,66.05
320,929,1.61,2.939,26.35,0.11,1.0,14.0,29.26
321,933,-1.174,-2.877,130.17,0.11,1.0,5.0,134.12
322,939,-1.04,-2.395,30.14,0.11,1.0,33.0,36.0
323,956,2.0,1.504,34.23,0.11,-1.0,40.0,35.09
324,960,-1.425,3.07,28.42,0.11,1.0,36.0,29.33
325,966,2.036,1.057,13.95,0.11,-1.0,32.0,14.1
326,974,-0.551,1.092,77.0,0.11,-1.0,21.0,289.99
327,974,-1.018,-1.919,61.61,0.11,1.0,10.0,69.05
