,event,particle,eta,phi,PT,jmass,ntrk,btag,hadem
21491,736,jet,-0.617,2.056,359.58,97.99,28.0,0.0,0.17
21492,736,jet,0.35,-0.934,346.82,79.35,12.0,0.0,0.0
21493,736,jet,0.568,-2.296,343.74,86.9,9.0,0.0,0.91
21494,736,jet,0.008,-0.13,307.64,74.22,17.0,1.0,0.06
21495,736,jet,0.985,-0.031,301.53,75.11,29.0,1.0,2.28
21496,736,jet,0.817,1.08,263.12,65.32,30.0,0.0,0.35
21497,736,jet,-1.307,2.047,214.93,51.9,13.0,1.0,2.91
21498,736,jet,-1.074,-3.034,187.86,45.22,27.0,1.0,1.41
21499,736,jet,0.755,3.004,127.77,26.6,15.0,1.0,0.0
21500,736,jet,-1.408,-1.244,74.76,19.58,15.0,1.0,0.37
21501,736,jet,0.157,0.619,60.13,13.81,13.0,0.0,0.26
21502,736,jet,-1.233,1.381,59.14,3.3,6.0,0.0,9.51
21503,736,jet,1.545,-2.796,49.1,5.63,4.0,0.0,0.12
21504,736,jet,-0.852,2.733,46.08,8.46,8.0,0.0,8.16
21505,736,MET,0.0,-0.519,175.64,0.0,0.0,0.0,0.0
21506,737,photon,0.806,3.055,88.87,0.0,0.0,0.0,0.0
21507,737,tau,0.423,2.472,389.86,92.09,-1.0,0.0,0.02
21508,737,tau,-0.647,0.936,35.04,3.25,1.0,0.0,0.0
21509,737,jet,0.405,-1.457,932.92,265.85,50.0,0.0,0.39
21510,737,jet,0.678,0.812,756.69,201.76,41.0,1.0,0.25
21511,737,jet,0.144,0.136,402.85,74.98,23.0,0.0,4.03
21512,737,jet,0.022,3.043,394.45,85.09,31.0,0.0,0.23
21513,737,jet,0.899,-2.065,389.77,96.31,40.0,0.0,2.74
21514,737,jet,-0.696,2.984,383.57,79.66,9.0,1.0,0.1
21515,737,jet,-0.196,1.198,344.51,108.54,37.0,0.0,0.32
21516,737,jet,0.66,1.757,283.97,59.81,24.0,0.0,0.52
21517,737,jet,-0.963,-1.044,263.51,58.94,20.0,0.0,0.21
21518,737,jet,0.156,-2.065,237.94,50.05,35.0,0.0,0.57
21519,737,jet,-0.493,-1.498,151.6,12.82,7.0,0.0,31.05
21520,737,jet,1.674,0.672,135.15,22.91,9.0,0.0,0.23
21521,737,jet,-0.579,-2.475,128.22,21.94,21.0,0.0,0.59
21522,737,jet,-0.997,2.108,101.02,7.34,4.0,0.0,0.0
21523,737,jet,0.129,-0.675,89.14,10.23,11.0,0.0,0.81
21524,737,jet,-1.329,-1.845,89.06,20.4,18.0,0.0,0.28
21525,737,jet,-0.034,-2.607,78.93,8.77,27.0,0.0,1.46
21526,737,jet,-1.728,1.731,74.74,15.03,9.0,0.0,1.87
21527,737,jet,-1.546,-1.04,66.42,7.06,17.0,0.0,0.57
21528,737,jet,0.896,-0.571,59.51,12.0,11.0,0.0,0.25
21529,737,jet,1.488,2.869,57.75,8.59,5.0,0.0,35.13
21530,737,jet,-0.281,1.778,55.38,5.32,18.0,0.0,2.87
21531,737,jet,-0.604,-0.006,54.18,5.95,7.0,0.0,0.0
21532,737,jet,-1.964,2.368,46.93,3.95,5.0,0.0,0.48
21533,737,jet,0.881,0.226,41.87,8.04,31.0,0.0,3.26
21534,737,MET,0.0,0.902,374.52,0.0,0.0,0.0,0.0
21535,738,tau,0.4,-2.801,442.57,118.61,1.0,0.0,0.24
21536,738,tau,0.32,0.653,169.34,36.68,-1.0,0.0,0.8
21537,738,tau,1.002,-0.535,137.93,24.65,-1.0,0.0,0.24
21538,738,tau,0.98,0.571,38.59,3.83,-1.0,0.0,0.0
21539,738,jet,-0.295,-0.296,877.8,257.73,60.0,0.0,1.69
21540,738,jet,-0.338,1.797,641.09,200.04,34.0,0.0,0.06
21541,738,jet,-0.304,2.635,518.64,133.53,39.0,0.0,0.42
21542,738,jet,0.433,2.25,350.5,67.82,28.0,1.0,0.5
21543,738,jet,-0.865,3.008,318.43,39.56,13.0,0.0,0.33
21544,738,jet,0.118,-1.344,247.36,66.71,39.0,0.0,1.33
21545,738,jet,0.446,-0.764,214.69,54.1,52.0,0.0,1.23
21546,738,jet,0.105,-2.286,166.36,32.79,21.0,1.0,2.23
21547,738,jet,0.459,-0.139,157.38,29.78,47.0,0.0,0.65
21548,738,jet,-1.201,0.677,148.8,37.49,25.0,1.0,0.49
21549,738,jet,1.504,0.08,145.27,25.29,12.0,1.0,0.16
21550,738,jet,-0.574,-1.034,132.76,25.76,22.0,0.0,0.31
21551,738,jet,-1.379,-1.444,128.0,27.95,7.0,0.0,0.08
21552,738,jet,1.449,1.26,115.57,31.53,19.0,0.0,1.55
21553,738,jet,0.416,2.824,88.53,15.55,38.0,0.0,0.0
21554,738,jet,-0.833,2.3,79.71,8.41,19.0,0.0,1.31
21555,738,jet,-1.057,1.587,72.14,19.45,21.0,0.0,8.53
21556,738,jet,0.834,-1.539,66.99,19.08,21.0,1.0,0.48
21557,738,jet,0.995,-2.277,61.87,13.45,17.0,1.0,0.94
21558,738,jet,0.931,1.828,59.66,5.04,10.0,0.0,28.96
21559,738,jet,0.009,1.371,58.83,3.32,12.0,0.0,999.9
21560,738,jet,-0.542,-2.593,55.64,9.99,8.0,1.0,1.96
21561,738,jet,-0.369,0.863,55.09,7.17,11.0,0.0,6.52
21562,738,jet,-1.081,-0.121,46.66,13.29,20.0,0.0,0.0
21563,738,jet,-1.581,-0.677,46.52,6.96,6.0,0.0,0.12
21564,738,jet,-1.155,-2.573,36.94,3.5,5.0,0.0,999.9
21565,738,jet,1.923,-0.777,32.4,2.74,1.0,0.0,0.04
21566,738,jet,1.488,-2.128,23.35,2.9,9.0,1.0,0.0
21567,738,MET,0.0,-1.709,341.14,0.0,0.0,0.0,0.0
21568,739,photon,1.401,0.171,38.01,0.0,0.0,0.0,0.0
21569,739,electron,0.065,1.349,132.89,0.0,1.0,0.0,0.0
21570,739,electron,-1.405,3.092,36.1,0.0,1.0,0.0,0.0
21571,739,jet,-0.286,-1.419,710.6,210.49,32.0,0.0,0.45
21572,739,jet,-0.362,-3.086,568.24,147.1,38.0,1.0,0.32
21573,739,jet,0.107,-2.526,503.07,122.06,35.0,0.0,0.52
21574,739,jet,0.398,-0.547,445.51,86.41,22.0,1.0,0.03
21575,739,jet,0.194,2.474,376.61,84.17,21.0,0.0,2.48
21576,739,jet,0.133,1.708,332.45,83.67,24.0,1.0,0.79
21577,739,jet,-0.498,-0.194,277.72,86.12,27.0,0.0,0.23
21578,739,jet,-0.694,2.664,235.31,61.01,24.0,0.0,1.27
21579,739,jet,-0.986,-1.45,204.05,25.11,25.0,0.0,0.66
21580,739,jet,0.72,0.72,186.64,38.06,23.0,1.0,0.0
21581,739,jet,-0.965,-0.831,129.91,14.36,19.0,0.0,0.3
21582,739,jet,1.258,2.658,114.8,11.18,8.0,0.0,4.26
21583,739,jet,-1.543,2.332,97.73,23.75,14.0,0.0,1.99
21584,739,jet,-1.041,-2.625,90.38,14.73,10.0,1.0,0.36
21585,739,jet,0.819,2.286,57.04,4.2,5.0,1.0,3.27
21586,739,jet,-0.734,0.726,50.55,8.73,7.0,1.0,7.96
21587,739,jet,0.664,-2.385,49.06,8.23,10.0,0.0,0.54
21588,739,jet,-1.217,0.965,48.56,11.64,6.0,0.0,0.84
21589,739,jet,0.897,0.173,46.02,6.64,8.0,0.0,0.0
21590,739,jet,0.685,-1.135,40.02,9.11,13.0,0.0,0.0
21591,739,jet,1.34,1.14,32.05,5.96,14.0,1.0,1.05
21592,739,jet,-1.951,-0.035,27.24,2.86,2.0,0.0,1.16
21593,739,MET,0.0,0.36,440.97,0.0,0.0,0.0,0.0
21594,740,photon,-0.791,-0.105,21.81,0.0,0.0,0.0,0.0
21595,740,electron,-0.116,-1.67,41.51,0.0,-1.0,0.0,0.0
21596,740,tau,0.771,1.793,443.98,125.17,1.0,0.0,0.69
21597,740,tau,-0.378,-2.765,221.1,32.02,1.0,0.0,0.0
21598,740,tau,0.176,1.549,142.47,15.31,1.0,0.0,1.83
21599,740,tau,1.073,1.128,106.28,20.91,1.0,0.0,0.46
21600,740,jet,0.184,-2.393,964.37,276.3,20.0,0.0,0.0
21601,740,jet,-0.026,0.871,706.34,168.87,39.0,1.0,0.09
21602,740,jet,-0.067,-0.363,491.86,105.7,22.0,0.0,0.05
21603,740,jet,0.558,-0.869,434.48,43.31,23.0,0.0,0.02
21604,740,jet,0.592,0.623,378.29,69.13,25.0,1.0,0.45
21605,740,jet,0.634,2.819,333.67,83.3,16.0,1.0,0.44
21606,740,jet,0.005,-1.145,261.72,56.73,15.0,1.0,0.37
21607,740,jet,-0.616,1.281,251.22,68.19,29.0,1.0,1.04
21608,740,jet,0.663,-0.365,220.64,20.84,34.0,0.0,0.64
21609,740,jet,-0.617,-1.332,196.03,32.41,18.0,0.0,4.39
21610,740,jet,-0.273,2.126,193.1,38.95,13.0,1.0,2.06
21611,740,jet,1.308,-2.101,184.67,22.36,18.0,0.0,0.1
21612,740,jet,1.481,-0.446,175.21,31.23,13.0,1.0,0.04
21613,740,jet,0.105,2.615,126.04,8.53,13.0,0.0,0.33
21614,740,jet,-0.292,0.198,121.09,7.52,8.0,0.0,0.73
21615,740,jet,-1.36,1.738,81.83,16.32,10.0,0.0,0.7
21616,740,jet,0.958,-1.48,67.82,5.1,11.0,0.0,1.25
21617,740,jet,0.887,-2.728,62.91,8.17,9.0,1.0,0.0
21618,740,jet,-1.688,2.692,56.01,8.28,8.0,0.0,2.87
21619,740,jet,-0.543,-2.113,52.77,4.27,12.0,0.0,0.0
21620,740,MET,0.0,3.131,496.82,0.0,0.0,0.0,0.0
21621,741,photon,1.156,0.312,66.4,0.0,0.0,0.0,0.0
21622,741,photon,-1.231,0.018,58.94,0.0,0.0,0.0,0.0
21623,741,photon,-1.157,0.884,47.8,0.0,0.0,0.0,0.0
21624,741,electron,0.541,-0.168,34.52,0.0,-1.0,0.0,0.0
21625,741,tau,-0.186,1.234,334.36,75.83,1.0,0.0,0.6
21626,741,tau,0.426,1.474,32.11,0.0,1.0,0.0,999.9
21627,741,tau,1.218,-2.619,27.03,4.08,1.0,0.0,0.81
21628,741,jet,-0.45,-1.482,641.03,159.71,38.0,0.0,1.66
21629,741,jet,-0.415,0.321,609.78,142.5,33.0,1.0,0.47
21630,741,jet,-0.133,-0.681,598.14,166.98,13.0,1.0,0.08
21631,741,jet,-0.092,2.535,409.8,105.51,33.0,1.0,0.52
21632,741,jet,-0.423,1.875,388.33,98.01,30.0,0.0,0.0
21633,741,jet,0.329,-2.535,245.08,61.1,27.0,1.0,0.14
21634,741,jet,0.653,-1.987,191.48,50.49,30.0,0.0,1.76
21635,741,jet,0.328,2.057,153.46,25.49,25.0,0.0,0.17
21636,741,jet,0.674,0.78,110.19,23.76,16.0,1.0,6.79
21637,741,jet,-0.958,1.606,109.87,8.97,12.0,0.0,999.9
21638,741,jet,-1.0,2.448,89.75,16.56,13.0,0.0,0.0
21639,741,jet,1.665,-1.955,77.58,15.28,14.0,1.0,0.49
21640,741,jet,0.914,-1.474,47.22,10.53,15.0,0.0,0.0
21641,741,jet,-0.616,-2.835,41.13,2.91,9.0,0.0,999.9
21642,741,jet,1.241,2.033,37.24,9.33,8.0,0.0,0.24
21643,741,jet,-0.073,-1.974,30.88,4.8,18.0,0.0,1.34
21644,741,jet,1.736,-3.064,29.6,5.93,10.0,0.0,999.9
21645,741,jet,0.568,2.645,29.32,4.53,8.0,1.0,3.61
21646,741,MET,0.0,-3.135,873.75,0.0,0.0,0.0,0.0
21647,742,photon,0.448,-2.86,14.35,0.0,0.0,0.0,0.0
21648,742,electron,0.499,-2.816,172.96,0.0,-1.0,0.0,0.0
21649,742,electron,1.186,-0.526,78.38,0.0,1.0,0.0,0.0
21650,742,electron,-0.781,1.546,74.0,0.0,-1.0,0.0,0.0
21651,742,electron,-1.117,-2.579,68.45,0.0,-1.0,0.0,0.0
21652,742,electron,2.068,-1.622,57.18,0.0,1.0,0.0,0.0
21653,742,electron,1.434,3.125,43.26,0.0,1.0,0.0,0.0
21654,742,muon,0.864,2.072,105.14,0.11,1.0,31.0,160.53
21655,742,tau,0.54,0.985,805.06,138.81,1.0,0.0,0.34
21656,742,tau,-0.541,-3.052,47.14,4.85,1.0,0.0,3.62
21657,742,tau,1.498,-2.602,28.78,0.8,1.0,0.0,0.0
21658,742,jet,-0.241,-2.081,580.07,120.93,23.0,0.0,0.11
21659,742,jet,-0.078,-1.084,528.77,144.52,40.0,0.0,0.21
21660,742,jet,0.005,2.233,515.06,114.59,34.0,1.0,0.54
21661,742,jet,-0.378,-0.478,427.46,116.63,32.0,1.0,1.17
21662,742,jet,-0.017,0.494,379.5,68.86,33.0,0.0,0.32
21663,742,jet,0.535,0.232,355.06,79.07,20.0,0.0,0.14
21664,742,jet,-0.057,2.855,333.9,52.63,23.0,1.0,0.41
21665,742,jet,0.739,-2.138,326.63,46.45,7.0,0.0,1.7
21666,742,jet,-0.121,-2.634,293.11,64.97,40.0,1.0,2.95
21667,742,jet,0.092,-0.119,227.62,42.94,30.0,1.0,0.21
21668,742,jet,1.668,2.334,120.64,13.18,6.0,0.0,2.52
21669,742,jet,-1.447,-1.605,114.88,30.38,16.0,0.0,0.81
21670,742,jet,-0.675,-1.202,108.47,23.9,20.0,1.0,0.87
21671,742,jet,0.508,-1.623,104.51,25.88,19.0,0.0,0.45
21672,742,jet,-0.809,2.744,90.0,17.1,16.0,1.0,0.99
21673,742,jet,1.344,1.04,77.37,6.71,6.0,1.0,4.27
21674,742,jet,-1.255,2.058,73.31,9.12,11.0,1.0,2.26
21675,742,jet,-0.426,1.229,63.67,5.05,11.0,1.0,1.48
21676,742,jet,0.543,-0.882,58.99,9.7,19.0,0.0,0.5
21677,742,jet,0.3,1.694,48.16,6.64,37.0,0.0,6.35
21678,742,jet,-0.803,0.155,46.28,11.32,20.0,0.0,0.0
21679,742,jet,1.221,-1.239,44.73,4.05,4.0,0.0,999.9
21680,742,jet,-2.361,-0.318,29.27,3.03,4.0,0.0,0.27
21681,742,jet,-1.809,-2.844,27.71,3.71,3.0,0.0,0.59
21682,742,jet,0.91,2.762,25.1,0.95,4.0,0.0,0.0
21683,742,MET,0.0,2.851,150.31,0.0,0.0,0.0,0.0
21684,743,tau,-0.006,1.345,924.92,271.15,-1.0,0.0,0.31
21685,743,tau,-0.375,0.361,352.02,68.54,-1.0,0.0,1.04
21686,743,tau,-0.979,0.82,182.22,49.2,1.0,0.0,0.05
21687,743,jet,0.313,-1.821,766.84,220.37,45.0,0.0,1.1
21688,743,jet,-0.174,-3.113,454.67,91.15,38.0,0.0,0.15
21689,743,jet,0.465,0.727,453.28,108.96,31.0,0.0,0.24
21690,743,jet,1.034,-1.764,443.85,112.81,27.0,0.0,0.29
21691,743,jet,-0.785,1.499,347.78,71.43,38.0,0.0,0.13
21692,743,jet,-0.009,-2.501,343.78,73.76,44.0,1.0,1.93
21693,743,jet,-0.227,-0.7,331.27,93.92,25.0,1.0,2.01
21694,743,jet,-0.056,2.011,324.73,60.92,35.0,0.0,0.08
21695,743,jet,0.742,-2.676,311.49,91.3,32.0,0.0,0.61
21696,743,jet,0.541,-0.063,261.1,62.14,25.0,0.0,1.69
21697,743,jet,-0.341,-1.813,251.03,32.99,33.0,1.0,0.85
21698,743,jet,-0.573,-2.368,211.94,22.7,35.0,1.0,0.13
21699,743,jet,0.631,-1.082,119.2,19.96,12.0,0.0,1.14
21700,743,jet,1.167,2.756,111.85,18.33,15.0,0.0,0.54
21701,743,jet,0.625,2.15,93.38,13.51,21.0,0.0,0.0
21702,743,jet,0.908,1.523,88.15,14.84,18.0,0.0,0.16
21703,743,jet,1.166,0.618,86.15,21.75,16.0,1.0,1.32
21704,743,jet,-0.958,-0.353,79.64,21.41,16.0,0.0,0.84
21705,743,jet,-0.311,2.548,61.28,9.78,22.0,1.0,0.48
21706,743,jet,1.53,-1.281,59.0,6.6,13.0,0.0,0.37
21707,743,jet,1.549,-0.348,53.9,11.17,4.0,1.0,3.69
21708,743,jet,0.333,2.701,26.69,3.22,15.0,0.0,4.3
21709,743,MET,0.0,-0.742,82.24,0.0,0.0,0.0,0.0
21710,744,muon,-1.085,0.065,104.5,0.11,1.0,8.0,105.0
21711,744,muon,-1.387,-0.825,21.84,0.11,1.0,28.0,23.18
21712,744,tau,0.38,-1.174,852.17,257.83,1.0,0.0,0.17
21713,744,tau,-0.642,1.414,129.45,22.09,-1.0,0.0,1.45
21714,744,tau,-0.927,1.816,60.76,5.39,-1.0,0.0,2.01
21715,744,tau,0.122,-1.691,24.37,1.8,1.0,0.0,0.0
21716,744,jet,-0.358,1.942,714.81,159.24,38.0,0.0,0.33
21717,744,jet,-0.181,-0.274,486.25,103.57,30.0,0.0,0.93
21718,744,jet,0.302,2.859,442.63,111.55,20.0,1.0,0.16
21719,744,jet,0.137,-2.365,385.04,119.31,38.0,0.0,0.39
21720,744,jet,0.334,2.074,338.97,67.31,24.0,0.0,0.03
21721,744,jet,-0.394,-1.139,305.05,71.93,31.0,1.0,0.03
21722,744,jet,-0.417,-3.044,284.33,44.13,25.0,0.0,5.59
21723,744,jet,0.767,-2.972,256.96,23.19,7.0,0.0,5.78
21724,744,jet,0.843,1.496,226.19,49.16,13.0,1.0,0.0
21725,744,jet,-0.086,0.69,222.98,64.96,18.0,0.0,0.5
21726,744,jet,-1.491,-3.116,114.05,19.74,8.0,0.0,2.8
21727,744,jet,1.355,-1.416,113.46,23.0,12.0,0.0,0.75
21728,744,jet,-0.503,-1.887,102.54,17.75,20.0,0.0,2.12
21729,744,jet,0.76,-2.246,85.25,10.82,22.0,0.0,0.48
21730,744,jet,-0.791,2.61,82.76,13.02,9.0,0.0,0.0
21731,744,jet,0.935,2.315,79.42,6.28,10.0,0.0,3.51
21732,744,jet,1.676,-2.663,69.6,13.82,10.0,0.0,0.58
21733,744,jet,0.5,0.191,69.04,8.66,4.0,0.0,0.13
21734,744,jet,-1.444,-2.51,67.9,6.49,4.0,0.0,12.61
21735,744,jet,0.195,1.45,66.63,10.93,14.0,0.0,5.51
21736,744,jet,0.85,-0.317,51.0,10.87,14.0,0.0,0.0
21737,744,jet,-1.15,-1.734,50.36,9.92,12.0,0.0,0.19
21738,744,jet,2.003,1.871,35.82,6.84,5.0,0.0,0.22
21739,744,jet,1.338,-1.958,33.34,6.6,12.0,0.0,0.15
21740,744,MET,0.0,0.199,741.65,0.0,0.0,0.0,0.0
21741,745,photon,-1.531,-1.84,43.56,0.0,0.0,0.0,0.0
21742,745,muon,0.644,1.012,37.95,0.11,1.0,9.0,158.99
21743,745,tau,0.517,-0.433,910.98,228.06,1.0,0.0,0.24
21744,745,tau,1.176,-1.922,155.77,40.12,1.0,0.0,0.52
21745,745,jet,0.551,-2.419,931.11,203.43,23.0,0.0,0.11
21746,745,jet,0.487,-1.673,676.34,132.65,35.0,0.0,1.99
21747,745,jet,0.168,2.468,540.95,141.98,31.0,0.0,0.76
21748,745,jet,-0.407,1.766,457.77,131.31,39.0,0.0,1.18
21749,745,jet,0.036,0.797,442.39,103.22,14.0,0.0,0.19
21750,745,jet,-0.329,0.066,360.72,81.07,21.0,0.0,3.92
21751,745,jet,1.053,0.176,356.38,87.7,34.0,0.0,0.17
21752,745,jet,-0.376,3.094,322.24,74.28,21.0,0.0,0.09
21753,745,jet,-0.986,2.228,204.58,30.31,16.0,0.0,1.89
21754,745,jet,-1.0,0.578,174.84,28.03,11.0,0.0,1.79
21755,745,jet,0.223,-3.059,115.54,6.12,26.0,0.0,0.0
21756,745,jet,-0.142,-1.094,105.24,26.49,25.0,1.0,0.4
21757,745,jet,1.187,-3.025,83.95,16.18,12.0,0.0,1.21
21758,745,jet,0.833,-0.94,72.92,9.19,23.0,0.0,0.14
21759,745,jet,-0.976,-0.964,55.22,12.11,14.0,1.0,1.31
21760,745,jet,1.432,2.0,48.41,10.29,9.0,0.0,3.8
21761,745,jet,-0.977,-2.787,48.19,8.09,7.0,0.0,0.11
21762,745,jet,-0.584,0.894,30.43,5.23,6.0,0.0,999.9
21763,745,MET,0.0,1.808,527.47,0.0,0.0,0.0,0.0
21764,746,photon,0.519,2.928,104.85,0.0,0.0,0.0,0.0
21765,746,photon,1.268,-2.684,37.45,0.0,0.0,0.0,0.0
21766,746,tau,-0.619,-3.07,412.64,119.79,-1.0,0.0,0.52
21767,746,tau,-0.439,-1.073,46.21,12.71,-1.0,0.0,0.31
21768,746,tau,-1.391,2.231,25.8,4.82,1.0,0.0,4.25
21769,746,jet,-0.194,-2.235,596.64,161.04,35.0,0.0,0.49
21770,746,jet,0.435,-0.548,438.84,100.06,29.0,0.0,0.17
21771,746,jet,0.057,0.194,429.49,91.63,18.0,0.0,0.18
21772,746,jet,-0.018,2.069,352.05,82.26,21.0,0.0,0.19
21773,746,jet,-0.838,-1.603,309.5,71.67,28.0,0.0,1.64
21774,746,jet,-0.518,-0.478,292.15,84.49,31.0,1.0,0.96
21775,746,jet,0.56,1.36,265.43,56.33,24.0,0.0,0.47
21776,746,jet,-0.573,0.714,229.42,37.44,15.0,1.0,6.18
21777,746,jet,-1.237,0.009,220.14,40.27,21.0,1.0,0.0
21778,746,jet,0.441,-2.426,189.18,27.87,31.0,0.0,0.0
21779,746,jet,-0.853,-2.323,178.84,24.28,18.0,0.0,2.71
21780,746,jet,0.723,0.839,162.77,24.91,26.0,0.0,0.0
21781,746,jet,-1.146,2.72,149.85,35.18,21.0,0.0,2.36
21782,746,jet,-0.703,1.683,142.44,33.5,15.0,1.0,0.73
21783,746,jet,-0.196,2.731,136.6,24.9,19.0,0.0,4.41
21784,746,jet,-1.502,-0.886,134.11,42.08,15.0,0.0,0.27
21785,746,jet,0.698,2.249,126.69,23.83,11.0,0.0,1.38
21786,746,jet,0.411,-1.285,123.74,31.78,22.0,1.0,0.36
21787,746,jet,1.487,1.485,72.65,12.11,6.0,0.0,0.83
21788,746,jet,0.74,-0.11,70.41,11.79,16.0,1.0,0.0
21789,746,jet,-1.894,3.07,55.13,11.81,7.0,0.0,0.0
21790,746,jet,1.389,0.157,49.2,15.86,14.0,0.0,0.36
21791,746,jet,-1.875,-2.517,43.85,5.16,8.0,0.0,2.73
21792,746,jet,-0.153,1.144,43.15,4.15,10.0,0.0,1.45
21793,746,jet,-1.278,1.365,25.29,5.03,6.0,0.0,2.29
21794,746,jet,-1.611,-1.724,23.49,4.82,8.0,0.0,0.42
21795,746,MET,0.0,1.572,284.26,0.0,0.0,0.0,0.0
21796,747,photon,1.171,-3.015,95.53,0.0,0.0,0.0,0.0
21797,747,photon,0.902,1.553,43.37,0.0,0.0,0.0,0.0
21798,747,muon,-0.415,2.591,245.43,0.11,-1.0,18.0,295.1
21799,747,muon,0.361,2.334,69.8,0.11,1.0,9.0,118.85
21800,747,muon,-0.177,2.723,26.36,0.11,-1.0,9.0,276.71
21801,747,tau,-1.686,0.687,57.26,2.03,1.0,0.0,0.54
21802,747,jet,-0.094,0.947,566.23,134.16,15.0,0.0,0.07
21803,747,jet,-0.109,1.771,544.06,122.27,29.0,0.0,1.8
21804,747,jet,0.57,3.012,506.84,77.35,20.0,0.0,0.18
21805,747,jet,-0.117,-1.515,502.27,84.36,30.0,0.0,0.49
21806,747,jet,1.197,-1.142,487.94,123.04,28.0,0.0,1.02
21807,747,jet,0.193,-0.21,338.43,92.42,19.0,0.0,1.77
21808,747,jet,0.127,-2.249,321.64,84.56,31.0,0.0,0.32
21809,747,jet,0.908,-1.858,274.91,53.43,23.0,0.0,0.61
21810,747,jet,-0.553,-1.885,177.5,31.32,28.0,0.0,0.58
21811,747,jet,1.191,0.161,165.79,13.49,6.0,0.0,2.36
21812,747,jet,-0.762,0.321,151.85,32.42,14.0,1.0,7.3
21813,747,jet,-0.93,3.101,144.03,20.42,15.0,0.0,0.52
21814,747,jet,-0.443,-2.652,128.97,17.68,13.0,1.0,1.02
21815,747,jet,-1.244,2.638,119.4,13.84,7.0,0.0,0.07
21816,747,jet,0.758,-2.446,114.08,15.84,18.0,0.0,0.0
21817,747,jet,0.72,-0.85,110.04,21.07,23.0,0.0,0.0
21818,747,jet,-0.649,1.538,108.15,4.28,15.0,1.0,0.0
21819,747,jet,1.808,-3.018,77.76,9.33,10.0,0.0,0.59
21820,747,jet,-1.67,2.179,68.53,9.47,6.0,0.0,0.64
21821,747,jet,0.602,0.408,63.66,8.79,11.0,1.0,1.32
21822,747,jet,0.071,-0.835,63.42,3.72,13.0,0.0,1.9
21823,747,jet,1.552,-0.519,58.39,7.68,5.0,0.0,0.52
21824,747,jet,2.06,-1.733,49.7,2.87,4.0,0.0,0.07
21825,747,jet,-1.504,-0.214,44.42,3.37,1.0,0.0,1.37
21826,747,jet,-0.934,-1.118,38.36,6.18,8.0,1.0,0.84
21827,747,jet,1.478,-2.448,28.69,2.06,5.0,0.0,999.9
21828,747,jet,0.378,-1.628,26.91,-0.0,22.0,0.0,999.9
21829,747,MET,0.0,0.299,494.28,0.0,0.0,0.0,0.0
21830,748,photon,-1.547,1.978,47.41,0.0,0.0,0.0,0.0
21831,748,electron,-1.119,1.539,211.02,0.0,1.0,0.0,0.0
21832,748,muon,-1.739,0.974,56.74,0.11,-1.0,17.0,68.25
21833,748,tau,0.429,-1.657,506.29,113.88,-1.0,0.0,0.15
21834,748,jet,0.342,0.479,735.71,124.5,36.0,1.0,2.39
21835,748,jet,-0.407,-2.675,502.71,129.56,31.0,0.0,0.66
21836,748,jet,0.499,2.322,413.65,102.43,24.0,0.0,5.5
21837,748,jet,0.103,-1.154,405.32,104.91,31.0,1.0,1.56
21838,748,jet,-1.472,-2.365,388.35,101.96,40.0,1.0,0.24
21839,748,jet,-0.136,2.855,377.12,104.62,30.0,0.0,0.13
21840,748,jet,-0.76,-0.842,366.45,78.13,17.0,1.0,0.58
21841,748,jet,-0.139,1.508,365.21,57.43,14.0,0.0,0.08
21842,748,jet,0.055,-0.429,247.06,29.8,15.0,0.0,2.84
21843,748,jet,0.987,-0.146,187.48,32.11,8.0,1.0,0.0
21844,748,jet,0.303,-2.423,181.76,37.96,24.0,1.0,1.31
21845,748,jet,-0.454,0.929,175.68,36.49,10.0,1.0,0.14
21846,748,jet,-1.14,0.538,171.71,17.0,5.0,0.0,0.02
21847,748,jet,-0.449,-0.179,151.74,13.8,17.0,1.0,0.29
21848,748,jet,-0.657,1.88,126.79,9.39,15.0,0.0,0.37
21849,748,jet,-0.225,2.272,126.57,16.52,27.0,0.0,0.36
21850,748,jet,-0.781,2.716,109.18,20.41,23.0,1.0,6.63
21851,748,jet,1.452,2.518,86.92,9.82,5.0,0.0,1.45
21852,748,jet,1.575,-1.65,53.9,6.61,4.0,0.0,0.16
21853,748,jet,-0.818,-1.65,24.47,3.43,4.0,0.0,0.0
21854,748,MET,0.0,-2.4,128.64,0.0,0.0,0.0,0.0
21855,749,photon,0.879,2.499,173.64,0.0,0.0,0.0,0.0
21856,749,photon,-1.319,0.274,48.7,0.0,0.0,0.0,0.0
21857,749,tau,0.62,0.194,521.4,167.79,-1.0,0.0,0.48
21858,749,tau,-2.245,3.123,25.8,3.66,1.0,0.0,2.81
21859,749,jet,-0.411,0.296,750.99,192.71,53.0,0.0,0.2
21860,749,jet,-0.141,-0.513,691.08,203.44,54.0,1.0,0.39
21861,749,jet,-0.258,-2.53,541.93,100.6,23.0,0.0,0.12
21862,749,jet,-0.903,-2.823,405.53,102.14,14.0,0.0,1.21
21863,749,jet,-0.345,2.483,383.91,93.73,27.0,0.0,1.01
21864,749,jet,0.342,2.287,380.7,61.27,21.0,0.0,0.36
21865,749,jet,0.188,-1.417,331.09,93.73,25.0,0.0,0.11
21866,749,jet,-0.669,-1.067,258.54,62.74,40.0,0.0,0.17
21867,749,jet,-1.141,2.715,221.85,62.8,21.0,0.0,1.4
